episode,return,steps,goal
139,3141.3199999999806,500,0
140,3381.2999999999806,500,0
141,3215.21999999998,500,0
142,3169.219999999989,500,0
143,2772.30999999999,500,0
144,2950.7199999999975,500,0
145,3160.7099999999928,500,0
146,3110.3999999999846,500,0
147,2865.449999999993,500,0
148,3537.319999999991,500,0
149,3142.6899999999937,500,0
150,2205.000000000003,500,0
151,2853.869999999996,500,0
152,3009.2699999999936,500,0
153,2949.849999999992,500,0
154,2967.9899999999907,500,0
155,2112.210000000005,500,0
156,3974.46999999999,500,0
157,2918.4099999999876,500,0
158,2205.660000000003,500,0
159,3413.9499999999866,500,0
160,2151.8900000000035,500,0
161,3700.8099999999895,500,0
162,2265.750000000004,500,0
163,2918.7799999999947,500,0
164,2203.560000000003,500,0
165,2247.9100000000008,500,0
166,2980.279999999991,500,0
167,2069.090000000004,500,0
168,2261.6800000000007,500,0
169,2250.1200000000013,500,0
170,3466.9799999999946,500,0
171,2234.24,500,0
172,3612.2399999999934,500,0
173,1865.0700000000052,500,0
174,2295.730000000001,500,0
175,2065.050000000005,500,0
176,1971.0000000000048,500,0
177,2718.5199999999973,500,0
178,3026.9399999999905,500,0
179,2266.469999999999,350,1
180,3049.3999999999887,500,0
181,2559.4699999999966,500,0
182,3330.7899999999963,500,0
183,2942.970000000002,500,0
184,2381.6999999999994,500,0
185,3239.1499999999937,500,0
186,2002.0000000000064,500,0
187,3215.3699999999903,500,0
188,3473.819999999984,500,0
189,2382.869999999998,500,0
190,2161.030000000003,500,0
191,2591.589999999997,500,0
192,2623.0999999999985,500,0
193,2939.32999999999,500,0
194,2469.0500000000006,500,0
195,2064.9500000000053,500,0
196,2074.5300000000043,500,0
197,2405.4400000000005,500,0
198,2562.6699999999983,500,0
199,2199.6900000000032,500,0
200,2921.08999999999,500,0
201,3598.239999999994,500,0
202,4130.179999999995,500,0
203,2891.4499999999966,500,0
204,3371.189999999997,475,1
205,7.369999999999997,10,0
